Call_Number,SiteCode,Latitude,Longitude,Date,Year,Cape,Zone,Transect,Quadrat,SubstrateType,TotalUrchins,PittedUrchins,CreviceUrchins,OpenUrchins,JuvenileUrchins,PittedJuveniles,RecruitUrchins,RedUrchins,EmptyPits,PitsPresent,UrchinSize1,UrchinSize2,UrchinSize3,UrchinSize4,UrchinSize5,Attached red drift ,Attached brown drift ,Attached green drift ,Attached phyllospadix drift,Attached other drift,TotalAttachedDrift,Algae holdfasts,Understory algae,Emphermal Greens ,Surfgrass rhizomes ,Coralline crusts,Red and Brown crusts,Sessile invertebrates  ,Sand and Cobble,Bare rock,Total primary cover (must equal 100%),Urchin cover,Available bare rock,Egregia,Hedophyllum,Mastocarpus,Laminaria,Alaria,Mazzaella,Costaria,Phyllospadix (Surfgrass),Nereocystis,Pyropia,Lessoniopsis,Fucus,Stephanocystis,Desmerestia ,Red Blade (Opuntaela),Erhythophyllum (red blade),Chondracanthus (turkish towel),Prionitis,Unknown or Other,Diatom,Total Canopy
RP_2025_UPZ_2_3,RP,42.71666,-124.467,6/24/25,2025,CB,UPZ,2,3,VB,10,0,3,7,5,NA,0,0,0,0,,,,,,,,,,,,7,37,0,24,8,8,1,8,7,100,7,0,,17,,,,15,,25,,,,,,,,,,,,,57
RP_2025_UPZ_2_4,RP,42.71666,-124.467,6/24/25,2025,CB,UPZ,2,4,VB,3,0,3,0,1,NA,0,0,0,0,4,3.3,2.5,,,,,,,,,13,58,1,8,3,2,1,12,2,100,2,0,,6,,,,31,,2,,,,,,,,,,,,,39
RP_2025_UPZ_2_5,RP,42.71666,-124.467,6/24/25,2025,CB,UPZ,2,5,VB,8,3,5,0,12,NA,4,0,1,4,,,,,,,,,,,,10,3,0,0,60,10,7,0.1,10,100,7,3,,28,,,,,,,,,,,,,,,,,,,28
CP_2025_AZ_1_1,CP,42.0434,-124.2899,6/26/25,2025,SO,AZ,1,1,FB,2,0,1,1,0,NA,0,0,0,0,,,,,,NA,NA,NA,NA,NA,NA,10,5,0,23,11,3,0,16,32,100,2,30,,,,,,,,71,,,,,,,,,,,,,71
CP_2025_AZ_1_2,CP,42.0434,-124.2899,6/26/25,2025,SO,AZ,1,2,FB,0,0,0,0,0,NA,0,0,0,0,,,,,,NA,NA,NA,NA,NA,NA,0,0,0,46,0,0,0,54,0,100,0,0,,,,,,,,100,,,,,,,,,,,,,100
CP_2025_AZ_1_3,CP,42.0434,-124.2899,6/26/25,2025,SO,AZ,1,3,FB,0,0,0,0,0,NA,0,0,0,0,,,,,,NA,NA,NA,NA,NA,NA,10,0,0,35,6,0,0,49,0,100,0,0,,,,10,,,,100,,,,,,10,,,,,,,120
CP_2025_AZ_1_4,CP,42.0434,-124.2899,6/26/25,2025,SO,AZ,1,4,FB,6,0,6,0,1,NA,0,0,0,0,,,,,,NA,NA,NA,NA,NA,NA,14,20,0,48,0,4,7,0,7,100,10,-3,,,,50,,14,,52,,,,,,,,,,,,,116
CP_2025_AZ_1_5,CP,42.0434,-124.2899,6/26/25,2025,SO,AZ,1,5,FB,0,0,0,0,0,NA,0,0,0,0,,,,,,NA,NA,NA,NA,NA,NA,0,3,0.1,39,1,9,0,44,4,100,0,4,,,,,,,,59,,,,,,,,,,,,,59
CP_2025_AZ_2_1,CP,42.0434,-124.2899,6/26/25,2025,SO,AZ,2,1,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,NA,NA,NA,NA,NA,NA,2,4,0,50,5,6,16,16,1,100,0,1,,,,,,4,,100,,,,,,,15,,,,,,119
CP_2025_AZ_2_2,CP,42.0434,-124.2899,6/26/25,2025,SO,AZ,2,2,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,NA,NA,NA,NA,NA,NA,0,1,0,13,5,8,0,73,0,100,0,0,,,,,,1,,88,,,,,,,,,,,,,89
CP_2025_AZ_2_3,CP,42.0434,-124.2899,6/26/25,2025,SO,AZ,2,3,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,NA,NA,NA,NA,NA,NA,4,13,12,40,13,4,4,8,2,100,0,2,,,,14,,,,8,,,,,,,,,,,,,22
CP_2025_AZ_2_4,CP,42.0434,-124.2899,6/26/25,2025,SO,AZ,2,4,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,NA,NA,NA,NA,NA,NA,1,28,0,29,0,3,0,39,0,100,0,0,,,,,,3,,70,,,,,,,,,,,2,,75
CP_2025_AZ_2_5,CP,42.0434,-124.2899,6/26/25,2025,SO,AZ,2,5,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,NA,NA,NA,NA,NA,NA,11,16,0,66,4,0,0,3,0,100,0,0,,,,15,,25,,58,,,,,,,,,,,,,98
CP_2025_UPZ_1_1,CP,42.0434,-124.2899,6/26/25,2025,SO,UPZ,1,1,FD,9,9,0,0,1,NA,0,0,2,9,,,,,,,,,,,,2,72,0,0,10,8,1,0,7,100,7,0,,,,2,,,,0.1,,,,,,,,,,,,,2.1
CP_2025_UPZ_1_2,CP,42.0434,-124.2899,6/26/25,2025,SO,UPZ,1,2,FD,11,2,1,8,5,NA,0,0,0,2,,,,,,,,,,,,1,10,0,23,27,34,4,0,1,100,10,-9,,,,,,2,,44,,,,,,,,,,,,,46
CP_2025_UPZ_1_3,CP,42.0434,-124.2899,6/26/25,2025,SO,UPZ,1,3,VB,22,3,3,16,16,NA,10,0,0,3,,,,,,,,,,,,1,32,0,0,37,9,10,7,4,100,25,-21,,,,,,2,,,,,,,,,,,,,,,2
CP_2025_UPZ_1_4,CP,42.0434,-124.2899,6/26/25,2025,SO,UPZ,1,4,W,22,9,2,11,8,NA,0,0,2,11,,,,,,,,,,,,2,53,0,0,18,17,6,0,4,100,24,-20,,,,,,5,,,,,,,,,,10,,,,,15
CP_2025_UPZ_1_5,CP,42.0434,-124.2899,6/26/25,2025,SO,UPZ,1,5,VB,37,34,0,3,8,NA,0,0,1,35,,,,,,,,,,,,0,30,0,2,20,13,0,0,35,100,30,5,,10,,5,10,,,4,,,,,,,,4,,,,,33
CP_2025_UPZ_2_1,CP,42.0434,-124.2899,6/26/25,2025,SO,UPZ,2,1,FD,16,6,0,10,1,NA,0,0,1,7,,,,,,,,,,,,1,28,0,0,49,15,2,0,5,100,10,-5,,21,,,,,,,,,,,,2,,,,,,,23
CP_2025_UPZ_2_2,CP,42.0434,-124.2899,6/26/25,2025,SO,UPZ,2,2,W,21,2,1,18,3,NA,0,0,0,1,,,,,,,,,,,,0,6,0,0,50,6,2,0,36,100,32,4,,12,,,,,,,,,,,,,,,,,,,12
CP_2025_UPZ_2_3,CP,42.0434,-124.2899,6/26/25,2025,SO,UPZ,2,3,W,28,14,4,10,15,NA,0,0,2,16,,,,,,,,,,,,0,12,0,0,54,12,0,2,20,100,27,-7,,85,,,4,,,,,,,,,,,2,,,,,91
CP_2025_UPZ_2_4,CP,42.0434,-124.2899,6/26/25,2025,SO,UPZ,2,4,W,1,0,1,0,0,NA,0,0,0,0,,,,,,,,,,,,6,43,0,0,43,6,2,0,0,100,1,-1,,77,,,,7,,,,,,,,9,,5,,,,,98
CP_2025_UPZ_2_5,CP,42.0434,-124.2899,6/26/25,2025,SO,UPZ,2,5,W,13,0,5,8,2,NA,0,0,0,0,,,,,,,,,,,,1,1,0,0,86,6,0,0,6,100,12,-6,,63,,,4,,,,,,,,,3,,,,,,,70
CP_2025_NPZ_1_1,CP,42.0434,-124.2899,6/26/25,2025,SO,NPZ,1,1,VD,32,0,0,32,19,NA,0,0,0,0,,,,,,,,,,,,0,0,0,0,66,1,5,0,28,100,25,3,,,,,,,,,,,,,,,,,,,,,0
CP_2025_NPZ_1_2,CP,42.0434,-124.2899,6/26/25,2025,SO,NPZ,1,2,FD,46,1,3,42,20,NA,0,0,0,1,,,,,,,,,,,,0,3,0,0,36,3,2,0,56,100,50,6,,,,,,,,,,,,,,,,,,,,,0
CP_2025_NPZ_1_3,CP,42.0434,-124.2899,6/26/25,2025,SO,NPZ,1,3,CD,34,1,1,32,5,NA,0,0,0,1,,,,,,,,,,,,0,2,0,0,69,8,2,0,19,100,26,-7,,,,,,,,,,,,,,,,,,,,,0
CP_2025_NPZ_1_4,CP,42.0434,-124.2899,6/26/25,2025,SO,NPZ,1,4,W,23,0,0,23,3,NA,0,0,0,0,,,,,,,,,,,,0,1,0,0,80,7,6,3,3,100,25,-22,,8,,,,,,,,,,,,,,,,,,,8
CP_2025_NPZ_1_5,CP,42.0434,-124.2899,6/26/25,2025,SO,NPZ,1,5,FD,43,5,5,33,34,NA,1,0,2,7,,,,,,,,,,,,0,4,0,0,8,21,5,0,62,100,45,17,,,,,,,,,,,,,,,,,,,,,0
CP_2025_NPZ_2_1,CP,42.0434,-124.2899,6/26/25,2025,SO,NPZ,2,1,VD,25,0,0,25,16,NA,0,0,0,0,,,,,,,,,,,,0,1,0.1,0,65,24,0,0,10,100,23,-13,,,,,,,,,,,,,,,,,,,,,0
CP_2025_NPZ_2_2,CP,42.0434,-124.2899,6/26/25,2025,SO,NPZ,2,2,FD,34,0,0,34,26,NA,0,0,0,0,,,,,,,,,,,,0,0,0,0,50,5,1,4,40,100,38,2,,6,,,,,,,,,,,,,,,,,,,6
CP_2025_NPZ_2_3,CP,42.0434,-124.2899,6/26/25,2025,SO,NPZ,2,3,CD,44,4,0,40,49,NA,0,0,0,4,,,,,,,,,,,,0,0,0,0,25,6,12,8,49,100,42,7,,,,,,,,,,,,,,,,,,,,,0
CP_2025_NPZ_2_4,CP,42.0434,-124.2899,6/26/25,2025,SO,NPZ,2,4,CD,38,0,0,38,8,NA,0,0,0,0,,,,,,,,,,,,0,0,0,0,26,2,1,4,67,100,30,37,,,,,1,,,,,,,,,,,,,,,,1
CP_2025_NPZ_2_5,CP,42.0434,-124.2899,6/26/25,2025,SO,NPZ,2,5,VD,26,0,1,19,17,NA,0,0,0,0,,,,,,,,,,,,0,0,0,0,38,2,0,0,60,100,29,31,,,,,27,,,,,,,,,,,,,,,,27
CB_2025_AZ_1_1,CB,42.83969,-124.5651,6/27/25,2025,CB,AZ,1,1,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,4,3,0,0,3,2,5,8,75,100,0,75,,,,5,60,5,,15,,,,,,2,,5,,,,,92
CB_2025_AZ_1_2,CB,42.83969,-124.5651,6/27/25,2025,CB,AZ,1,2,VD,1,0,0,1,0,NA,0,0,0,0,,,,,,,,,,,,6,18,5,0,9,6,13,29,14,100,1,13,,,,7,,98,,,,,,,,,,,,,,,105
CB_2025_AZ_1_3,CB,42.83969,-124.5651,6/27/25,2025,CB,AZ,1,3,FD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,73,10,0,0,4,10,0,0,3,100,0,3,,,,,,22,,0.1,,,,,,5,,,,,,,27.1
CB_2025_AZ_1_4,CB,42.83969,-124.5651,6/27/25,2025,CB,AZ,1,4,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,11,34,0,0.1,1,9,0,45,0,100,0,0,,,,,8,16,,,,,,,,16,,,,,,,40
CB_2025_AZ_1_5,CB,42.83969,-124.5651,6/27/25,2025,CB,AZ,1,5,FD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,11,15,0,0,12,53,2,7,0,100,0,0,,,,,12,64,,,,,,,,,,9,,,,17,102
CB_2025_AZ_2_1,CB,42.83969,-124.5651,6/27/25,2025,CB,AZ,2,1,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,9,13,0.1,0,5,4,0,66,3,100,0,3,,,,,65,13,,,,,,,,6,5,9,,,5,,103
CB_2025_AZ_2_2,CB,42.83969,-124.5651,6/27/25,2025,CB,AZ,2,2,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,6,8,7,0,2,2,2,20,53,100,0,53,13,,,,4,47,,,,,,,,,,4,,,,,68
CB_2025_AZ_2_3,CB,42.83969,-124.5651,6/27/25,2025,CB,AZ,2,3,CD,2,0,2,0,0,NA,0,0,0,0,,,,,,,,,,,,26,59,0,0,0,0,3,10,2,100,0,2,,,,,1,19,,,,15,,,,,,,,,,,35
CB_2025_AZ_2_4,CB,42.83969,-124.5651,6/27/25,2025,CB,AZ,2,4,CD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,12,37,3,0,1,5,3,9,30,100,0,30,21,17,3,,,5,,,,32,,,,,,,,,,,78
CB_2025_AZ_2_5,CB,42.83969,-124.5651,6/27/25,2025,CB,AZ,2,5,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,12,12,1,0,0.1,9,2,8,56,100,0,56,,7,2,,,1,,,,,,,,,,,,,,,10
CB_2025_UPZ_1_1,CB,42.83969,-124.5651,6/27/25,2025,CB,UPZ,1,1,VB,11,8,2,1,0,NA,0,0,3,11,,,,,,,,,,,,2,14,0,0,17,18,7,1,41,100,7,34,,45,,,,2,,,,,,,,,,,,,,,47
CB_2025_UPZ_1_2,CB,42.83969,-124.5651,6/27/25,2025,CB,UPZ,1,2,VB,4,4,0,0,0,NA,0,0,17,21,,,,,,,,,,,,7,27,1,0,13,26,4,0,22,100,4,18,,,,,,67,,,,,,,,,,4,,,,8,79
CB_2025_UPZ_1_3,CB,42.83969,-124.5651,6/27/25,2025,CB,UPZ,1,3,VB,6,3,0,3,0,NA,0,0,6,9,,,,,,,,,,,,39,16,0,0,1,4,9,0.1,31,100,4,27,,,,,,22,,,,,,,,,,,,,,28,50
CB_2025_UPZ_1_4,CB,42.83969,-124.5651,6/27/25,2025,CB,UPZ,1,4,VB,12,5,0,7,0,NA,0,0,5,10,,,,,,,,,,,,3,7,0,0,10,1,4,68,7,100,14,-7,,5,,,,24,,,,,,,,,7,,,,,22,58
CB_2025_UPZ_1_5,CB,42.83969,-124.5651,6/27/25,2025,CB,UPZ,1,5,VB,12,6,6,0,10,NA,0,0,2,8,,,,,,,,,,,,15,56,1,0,8,0,6,3,11,100,11,0,,,,,,38,,,,,,,,,,,,,,40,78
CB_2025_UPZ_2_1,CB,42.83969,-124.5651,6/27/25,2025,CB,UPZ,2,1,VB,14,14,0,0,0,NA,0,0,5,19,,,,,,,,,,,,12,4,0.1,0,10,9,0.1,0.1,65,100,9,56,,1,,,,,,,,,,,,,,,,,,17,18
CB_2025_UPZ_2_2,CB,42.83969,-124.5651,6/27/25,2025,CB,UPZ,2,2,VB,21,20,0,1,1,NA,0,0,16,36,,,,,,,,,,,,0,1,0,0,20,11,4,0,64,100,8,56,,,,,,,,,,,,,,,,,,,,5,5
CB_2025_UPZ_2_3,CB,42.83969,-124.5651,6/27/25,2025,CB,UPZ,2,3,TP,15,5,0,10,3,NA,0,0,3,8,,,,,,,,,,,,0,5,0,0,18,65,5,0.1,7,100,19,-12,,,,,,,,,,,,,,,,,,,,,0
CB_2025_UPZ_2_4,CB,42.83969,-124.5651,6/27/25,2025,CB,UPZ,2,4,VB,32,28,0,4,4,NA,0,0,18,46,,,,,,,,,,,,0,0,0,0,20,5,2,0,73,100,12,61,,35,,,,,,,,,,,,,,,,,,,35
CB_2025_UPZ_2_5,CB,42.83969,-124.5651,6/27/25,2025,CB,UPZ,2,5,VB,23,21,2,0,2,NA,0,0,5,28,,,,,,,,,,,,9,18,0,0,42,9,5,0,17,100,11,6,,,,,,,,,,,,,,,,,,,,,0
CB_2025_NPZ_1_1,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,1,1,CD,31,0,2,29,2,NA,0,0,0,0,,,,,,,,,,,,0,0,0,0,9,6,0,18,67,100,33,34,,,,,,,,,,,,,,,,,,,,,0
CB_2025_NPZ_1_2,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,1,2,CD,16,0,0,16,0,NA,0,0,0,0,,,,,,,,,,,,0,0,0,0,16,1,0,13,70,100,36,34,3,,,,,,,,,,,,,,,,,,,12,15
CB_2025_NPZ_1_3,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,1,3,VD,25,3,4,18,0,NA,0,0,5,8,,,,,,,,,,,,0,0,0,0,20,5,10,4,61,100,34,27,,,,,,,,,,,,,,,,,,,,8,8
CB_2025_NPZ_1_4,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,1,4,CD,16,0,0,16,0,NA,0,0,0,0,,,,,,,,,,,,0,0,0,0,9,6,9,68,8,100,14,-6,,,,,,,,,,,,,,,,,,,,,0
CB_2025_NPZ_1_5,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,1,5,VB,6,3,0,3,2,NA,0,0,0,3,,,,,,,,,,,,0,0,0,0,23,8,0,0,69,100,6,63,,,,,,2,,,,,,,,,,,,,,16,18
CB_2025_NPZ_2_1,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,2,1,W,4,0,0,4,0,NA,0,0,0,0,,,,,,,,,,,,0,11,0,0,12,14,0,6,57,100,8,49,,,,,,,,,,,,,,,,,,,,29,29
CB_2025_NPZ_2_2,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,2,2,CD,8,0,2,6,0,NA,0,0,0,0,,,,,,,,,,,,0,1,0,0,8,10,7,70,4,100,9,-5,,,,,,,,,,,,,,,,,,,,,0
CB_2025_NPZ_2_3,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,2,3,CD,26,0,6,20,2,NA,0,0,0,0,,,,,,,,,,,,0,0,0,0,5,4,3,4,84,100,28,56,,,,,,,,,,,,,,,,,,,,38,38
CB_2025_NPZ_2_4,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,2,4,CD,18,0,3,15,0,NA,0,1,0,0,,,,,,,,,,,,0,0,0,0,11,4,0,10,75,100,18,57,,,,,,,,,,,,,,,,,,,,24,24
CB_2025_NPZ_2_5,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,2,5,CD,21,0,2,19,4,NA,0,0,0,0,,,,,,,,,,,,2,0,0,0,15,9,1,70,3,100,32,-29,,,,,,,,,,,,,,,,,,,,,0
SB_2025_AZ_1_1,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,1,1,VD,23,20,0,3,0,NA,0,0,0,20,,,,,,,,,,,,5,23,4,0,11,1,0.1,0.1,56,100,12,44,,,,,81,,,,,,,,,2,,,,,,,83
SB_2025_AZ_1_2,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,1,2,VD,1,0,0,1,0,NA,0,0,0,0,,,,,,,,,,,,23,38,7,0,7,1,0,1,23,100,1,22,24,23,,,65,23,,,,,,,,,,,,,,,135
SB_2025_AZ_1_3,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,1,3,VD,2,0,2,0,0,NA,0,0,0,0,,,,,,,,,,,,4,28,2,0,2,0,0,4,60,100,1,59,98,,,,56,12,5,,,,,,,,,,,,,,171
SB_2025_AZ_1_4,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,1,4,VD,6,6,0,0,0,NA,0,0,3,9,,,,,,,,,,,,5,22,1,0,5,1,0.1,10,56,100,4,52,,,,,57,1,20,,,,,,,,,,,,,,78
SB_2025_AZ_1_5,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,1,5,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,19,6,3,0,13,1,1,0,57,100,0,57,,,,2,93,8,,,,,,,,,,,,,,,103
SB_2025_AZ_2_1,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,2,1,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,6,12,24,0,9,7,0,6,36,100,0,36,15,,3,,24,15,5,,,,,,,,,,,,,,62
SB_2025_AZ_2_2,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,2,2,VB,1,0,0,1,0,NA,0,0,0,0,,,,,,,,,,,,1,55,12,0,5,0.1,0,9,18,100,1,17,78,,,,28,7,,,,,,,,,3,,,,,,116
SB_2025_AZ_2_3,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,2,3,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,12,40,7,0,6,5,0,3,27,100,0,27,25,22,,,9,20,,,,,,1,,,,,,,,,77
SB_2025_AZ_2_4,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,2,4,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,6,33,2,0,3,9,0,2,45,100,0,45,33,28,,,,32,,,,,,,,,,,,,,,93
SB_2025_AZ_2_5,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,2,5,VD,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,42,39,2,0,8,6,0,0,3,100,0,3,38,,16,,,18,,,,,,2,,,,,,,,,74
SB_2025_UPZ_1_1,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,1,1,FB,28,28,0,0,7,NA,0,0,2,30,,,,,,,,,,,,6,11,0.1,0,14,6,0,2,61,100,30,31,,,,,,,18,,,,,,,,,,,,,,18
SB_2025_UPZ_1_2,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,1,2,VB,27,27,0,0,2,NA,0,0,2,25,,,,,,,,,,,,16,32,5,0,18,2,0.1,0.1,27,100,20,7,,,,,,,,,,,,,,,,,,,,,0
SB_2025_UPZ_1_3,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,1,3,VB,19,19,0,0,0,NA,0,0,2,21,,,,,,,,,,,,1,31,5,0,12,3,0.1,0.1,48,100,11,37,,,,,,,,,,,,,,,,,,,,,0
SB_2025_UPZ_1_4,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,1,4,TP,39,37,0,2,2,NA,0,0,3,40,,,,,,,,,,,,0,2,6,0,11,3,15,7,56,100,50,6,,,,,,,,,,,,,,,,,,,,,0
SB_2025_UPZ_1_5,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,1,5,VB,18,18,0,0,0,NA,0,0,5,23,,,,,,,,,,,,1,35,0,0.1,8,3,6,3,44,100,9,35,,,,,,,,,,,,,,,,,,,,,0
SB_2025_UPZ_2_1,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,2,1,VB,28,19,0,9,1,NA,0,0,3,31,,,,,,,,,,,,0,26,6,0,10,2,7,R,49,100,20,29,,,,,,,,,,,,,,,,,,,,,0
SB_2025_UPZ_2_2,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,2,2,FB,30,30,0,0,4,NA,0,0,6,36,,,,,,,,,,,,0,23,6,0,8,3,6,9,45,100,34,11,,,,,,,,,,,,,,,,,,,,,0
SB_2025_UPZ_2_3,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,2,3,VB,12,11,0,1,0,NA,0,0,4,16,,,,,,,,,,,,2,25,5,10,18,11,2,4,23,100,10,13,,,,,,,,,,,,,,,,,,,,,0
SB_2025_UPZ_2_4,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,2,4,TP,48,48,0,0,3,NA,0,0,7,55,,,,,,,,,,,,4,31,2,0,27,2,2,16,16,100,36,-20,,,,,,,,,,,,,,,,,,,,,0
SB_2025_UPZ_2_5,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,2,5,FB,34,34,0,0,1,NA,0,0,3,37,,,,,,,,,,,,1,9,0.1,0,14,7,0.1,1,68,100,28,40,,,,,,,,,,,,,,,,,,,,,0
SB_2025_NPZ_1_1,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,1,1,VD,8,0,5,3,0,NA,0,0,0,0,,,,,,,,,,,,1,25,1,0,21,19,0,0,33,100,6,27,,,,,,,,,,,,,,,,,,,,,0
SB_2025_NPZ_1_2,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,1,2,VD,1,0,0,1,0,NA,0,0,0,0,,,,,,,,,,,,0,7,0,0,9,3,0,0,81,100,1,80,,,,,,,,,,,,,,,,,,,,,0
SB_2025_NPZ_1_3,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,1,3,VD,8,0,5,3,0,NA,0,0,1,1,,,,,,,,,,,,0,8,3,0,22,3,0.1,0,64,100,9,55,,,,,,,,,,,,,,,,,,,,,0
SB_2025_NPZ_1_4,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,1,4,VD,9,0,2,1,0,NA,0,0,0,0,,,,,,,,,,,,0,3,0.1,0,19,11,0.1,0,67,100,8,59,,,,,,,,,,,,,,,,,,,,,0
SB_2025_NPZ_1_5,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,1,5,VD,8,0,7,1,,NA,0,0,0,0,,,,,,,,,,,,4,16,4,0,17,6,0,0,53,100,8,45,1,,,,,,,,,,,,,,,,,8,,,9
SB_2025_NPZ_2_1,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,2,1,VB,30,16,0,14,3,NA,0,0,2,18,,,,,,,,,,,,0,4,0.1,0,9,2,17,53,15,100,28,-13,,,,,,,20,,,,,,,,,,,,,,20
SB_2025_NPZ_2_2,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,2,2,VD,27,0,5,22,3,NA,0,0,0,0,,,,,,,,,,,,11,15,0,0,26,8,2,0,38,100,32,6,,,,2,3,20,13,,,,,,2,,,,,8,,,48
SB_2025_NPZ_2_3,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,2,3,VD,21,11,6,4,1,NA,0,0,2,13,,,,,,,,,,,,4,38,5,0,7,9,4,0,33,100,20,13,,,,,,,,,,,,,,,,,,,,,0
SB_2025_NPZ_2_4,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,2,4,VD,15,5,8,2,0,NA,0,0,1,6,,,,,,,,,,,,3,50,0,0,9,5,0.1,0,33,100,10,23,,,,,,,,,,,,,,,,,,,,,0
SB_2025_NPZ_2_5,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,2,5,VD,45,7,2,36,1,NA,0,0,0,6,,,,,,,,,,,,4,11,0,0,28,8,0.1,0.1,49,100,28,21,,,,,,1,20,2,,,,,3,,,,,6,,,32
BB_2025_AZ_1_1,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,1,1,VB,0,0,0,0,0,NA,0,0,1,1,,,,,,,,,,,,0.1,84,3,1,5,0,1,6,0.1,100,0,0,36,17,,,,,,1,,,,,,,,,,,,,54
BB_2025_AZ_1_2,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,1,2,VB,0,0,0,0,0,NA,0,0,4,4,,,,,,,,,,,,1,64,13,2,4,7,0,9,0,100,0,0,10,4,,,,3,,2,,,,,,,,,,,,,19
BB_2025_AZ_1_3,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,1,3,VD,0,0,0,0,0,NA,0,0,2,2,,,,,,,,,,,,2,3,0.1,0,13,9,2,11,60,100,0,60,6,56,,,,,,,,,,,,,,,,,,,62
BB_2025_AZ_1_4,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,1,4,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,2,42,22,0,5,3,7,14,5,100,0,5,2,8,2,,2,,,,,,,,,,,,,,,,14
BB_2025_AZ_1_5,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,1,5,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,1,70,0.1,10,7,0.1,3,7,2,100,0,2,44,22,,,,,,21,,,,,,,,,,,,,87
BB_2025_AZ_2_1,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,2,1,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,1,71,0,17,1,0,0,10,0,100,0,0,,13,,,,2,,18,,,,,,,,,,,,,33
BB_2025_AZ_2_2,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,2,2,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,36,0,6,8,2,0,42,6,100,0,6,,,,,,,,55,,,,,,,,,,,,,55
